framework,pool,X,t_s,active_pgsleep,total_conns,idle_in_tx
aspnet,30,10.5,19.1,25,26,0
aspnet,30,10.5,19.7,25,26,0
aspnet,30,10.5,20.4,25,26,0
aspnet,30,10.5,21.1,24,26,0
aspnet,30,10.5,21.8,25,26,0
aspnet,30,10.5,22.4,25,26,0
aspnet,30,10.5,23.1,26,26,0
aspnet,30,10.5,23.8,26,26,0
aspnet,30,10.5,24.5,25,26,0
aspnet,30,10.5,25.1,26,26,0
aspnet,30,10.5,25.8,25,30,0
aspnet,30,10.5,26.5,25,30,0
aspnet,30,10.5,27.2,25,30,0
aspnet,30,10.5,27.8,25,30,0
aspnet,30,10.5,28.5,25,30,0
aspnet,30,10.5,29.2,25,30,0
aspnet,30,10.5,29.9,25,30,0
aspnet,30,10.5,30.5,25,30,0
aspnet,30,10.5,31.2,26,30,0
aspnet,30,10.5,31.9,26,30,0
aspnet,30,10.5,32.6,25,30,0
aspnet,30,10.5,33.2,26,30,0
aspnet,30,10.5,33.9,25,30,0
aspnet,30,10.5,34.6,25,30,0
aspnet,30,10.5,35.3,25,30,0
aspnet,30,10.5,36.0,25,30,0
aspnet,30,10.5,36.6,25,30,0
aspnet,30,10.5,37.3,25,30,0
aspnet,30,10.5,38.0,26,30,0
aspnet,30,10.5,38.6,26,30,0
aspnet,30,10.5,39.3,26,30,0
aspnet,30,10.5,40.0,26,30,0
aspnet,30,10.5,40.7,25,30,0
aspnet,30,10.5,41.3,25,30,0
aspnet,30,10.5,42.0,25,30,0
aspnet,30,10.5,42.7,25,30,0
aspnet,30,10.5,43.4,25,30,0
aspnet,30,10.5,44.0,25,30,0
aspnet,30,10.5,44.7,25,30,0
aspnet,30,10.5,45.4,25,30,0
aspnet,30,10.5,46.1,26,30,0
aspnet,30,10.5,46.8,26,30,0
aspnet,30,10.5,47.4,26,30,0
aspnet,30,10.5,48.1,25,30,0
aspnet,30,10.5,48.8,25,30,0
aspnet,30,10.5,49.5,25,30,0
aspnet,30,10.5,50.1,25,30,0
aspnet,30,10.5,50.8,25,30,0
aspnet,30,10.5,51.5,25,30,0
aspnet,30,10.5,52.2,25,30,0
aspnet,30,10.5,52.8,25,30,0
aspnet,30,10.5,53.5,25,30,0
aspnet,30,10.5,54.2,25,30,0
aspnet,30,10.5,54.8,25,30,0
aspnet,30,10.5,55.5,25,30,0
aspnet,30,10.5,56.2,25,30,0
aspnet,30,10.5,56.9,25,30,0
aspnet,30,10.5,57.6,25,30,0
aspnet,30,10.5,58.2,25,30,0
aspnet,30,10.5,58.9,25,30,0
aspnet,30,10.5,59.6,25,30,0
aspnet,30,10.5,60.3,25,30,0
aspnet,30,10.5,60.9,25,30,0
aspnet,30,10.5,61.6,25,30,0
aspnet,30,10.5,62.3,25,30,0
aspnet,30,10.5,63.0,25,30,0
aspnet,30,10.5,63.6,26,30,0
aspnet,30,10.5,64.3,26,30,0
aspnet,30,10.5,65.0,25,30,0
aspnet,30,10.5,65.6,26,30,0
aspnet,30,10.5,66.4,25,30,0
aspnet,30,10.5,67.0,25,30,0
aspnet,30,10.5,67.7,25,30,0
aspnet,30,10.5,68.4,25,30,0
aspnet,30,10.5,69.1,25,30,0
aspnet,30,10.5,69.7,24,30,0
aspnet,30,10.5,70.4,26,30,0
aspnet,30,10.5,71.1,26,30,0
aspnet,30,10.5,71.7,26,30,0
aspnet,30,10.5,72.4,26,30,0
aspnet,30,10.5,73.1,25,30,0
aspnet,30,10.5,73.8,25,30,0
aspnet,30,10.5,74.4,25,30,0
aspnet,30,10.5,75.1,25,30,0
aspnet,30,10.5,75.8,25,30,0
aspnet,30,10.5,76.5,25,30,0
aspnet,30,10.5,77.2,25,30,0
aspnet,30,10.5,77.8,25,30,0
aspnet,30,10.5,78.5,26,30,0
aspnet,30,10.5,79.2,26,30,0
aspnet,30,10.5,79.9,26,30,0
aspnet,30,10.5,80.5,25,30,0
aspnet,30,10.5,81.2,25,30,0
aspnet,30,10.5,81.9,25,30,0
aspnet,30,10.5,82.6,25,30,0
aspnet,30,10.5,83.2,25,30,0
aspnet,30,10.5,83.9,25,30,0
aspnet,30,10.5,84.6,25,30,0
aspnet,30,10.5,85.2,25,30,0
aspnet,30,10.5,85.9,25,30,0
aspnet,30,10.5,86.6,26,30,0
aspnet,30,10.5,87.3,26,30,0
aspnet,30,10.5,88.0,26,30,0
aspnet,30,10.5,88.6,25,30,0
aspnet,30,10.5,89.3,25,30,0
aspnet,30,10.5,90.0,25,30,0
aspnet,30,10.5,90.7,25,30,0
aspnet,30,10.5,91.3,25,30,0
aspnet,30,10.5,92.0,25,30,0
aspnet,30,10.5,92.7,25,30,0
aspnet,30,10.5,93.4,25,30,0
aspnet,30,10.5,94.0,25,30,0
aspnet,30,10.5,94.7,25,30,0
aspnet,30,10.5,95.4,25,30,0
aspnet,30,10.5,96.0,25,30,0
aspnet,30,10.5,96.7,26,30,0
aspnet,30,10.5,97.4,25,30,0
aspnet,30,10.5,98.1,25,30,0
aspnet,30,10.5,98.7,25,30,0
aspnet,30,10.5,99.4,25,30,0
aspnet,30,10.5,100.1,25,30,0
aspnet,30,10.5,100.8,25,30,0
aspnet,30,10.5,101.4,25,30,0
aspnet,30,10.5,102.1,25,30,0
aspnet,30,10.5,102.8,25,30,0
aspnet,30,10.5,103.5,25,30,0
aspnet,30,10.5,104.1,25,30,0
aspnet,30,10.5,104.8,25,30,0
aspnet,30,10.5,105.5,25,30,0
aspnet,30,10.5,106.1,25,30,0
aspnet,30,10.5,106.8,26,30,0
aspnet,30,10.5,107.5,26,30,0
aspnet,30,10.5,108.2,25,30,0
aspnet,30,10.5,108.9,25,30,0
aspnet,30,10.5,109.5,25,30,0
aspnet,30,10.5,110.2,25,30,0
aspnet,30,10.5,110.9,25,30,0
aspnet,30,10.5,111.5,25,30,0
aspnet,30,10.5,112.2,25,30,0
aspnet,30,10.5,112.9,25,30,0
aspnet,30,10.5,113.6,25,30,0
aspnet,30,10.5,114.2,25,30,0
aspnet,30,10.5,114.9,25,30,0
aspnet,30,10.5,115.6,25,30,0
aspnet,30,10.5,116.3,26,30,0
aspnet,30,10.5,116.9,25,30,0
aspnet,30,10.5,117.6,25,30,0
aspnet,30,10.5,118.3,25,30,0
aspnet,30,10.5,119.0,25,30,0
aspnet,30,10.5,119.6,25,30,0
aspnet,30,10.5,120.3,23,30,0
aspnet,30,10.5,121.0,19,30,0
aspnet,30,10.5,121.7,18,30,0
aspnet,30,10.5,122.3,16,30,0
aspnet,30,10.5,123.0,15,30,0
aspnet,30,10.5,123.7,13,30,0
aspnet,30,10.5,124.3,12,30,0
aspnet,30,10.5,125.0,11,30,0
aspnet,30,10.5,125.7,9,30,0
aspnet,30,10.5,126.3,8,30,0
aspnet,30,10.5,127.0,6,30,0
aspnet,30,10.5,127.7,5,30,0
aspnet,30,10.5,128.4,3,30,0
aspnet,30,10.5,129.1,2,30,0
aspnet,30,10.5,129.7,1,30,0
aspnet,30,10.5,130.4,0,30,0
aspnet,30,10.5,131.1,0,30,0
aspnet,30,10.5,131.7,0,30,0
aspnet,30,10.5,132.4,0,30,0
aspnet,30,10.5,133.1,0,30,0
webflux,30,1.2,0.2,6,6,0
webflux,30,1.2,0.8,6,6,0
webflux,30,1.2,1.5,6,6,0
webflux,30,1.2,2.2,6,6,0
webflux,30,1.2,2.9,6,6,0
webflux,30,1.2,3.6,6,6,0
webflux,30,1.2,4.2,6,6,0
webflux,30,1.2,4.9,6,6,0
webflux,30,1.2,5.6,6,6,0
webflux,30,1.2,6.2,6,6,0
webflux,30,1.2,6.9,6,6,0
webflux,30,1.2,7.6,6,6,0
webflux,30,1.2,8.2,6,6,0
webflux,30,1.2,8.9,6,6,0
webflux,30,1.2,9.6,6,6,0
webflux,30,1.2,10.3,6,6,0
webflux,30,1.2,10.9,6,6,0
webflux,30,1.2,11.6,6,6,0
webflux,30,1.2,12.3,6,6,0
webflux,30,1.2,13.0,6,6,0
webflux,30,1.2,13.6,6,6,0
webflux,30,1.2,14.3,6,6,0
webflux,30,1.2,15.0,6,6,0
webflux,30,1.2,15.6,6,6,0
webflux,30,1.2,16.3,6,6,0
webflux,30,1.2,17.0,6,6,0
webflux,30,1.2,17.7,6,6,0
webflux,30,1.2,18.3,6,6,0
webflux,30,1.2,19.0,6,6,0
webflux,30,1.2,19.7,6,6,0
webflux,30,1.2,20.3,6,6,0
webflux,30,1.2,21.0,6,6,0
webflux,30,1.2,21.7,6,6,0
webflux,30,1.2,22.3,7,7,0
webflux,30,1.2,23.0,7,7,0
webflux,30,1.2,23.7,6,7,0
webflux,30,1.2,24.4,6,7,0
webflux,30,1.2,25.0,6,7,0
webflux,30,1.2,25.7,6,7,0
webflux,30,1.2,26.4,7,7,0
webflux,30,1.2,27.1,7,7,0
webflux,30,1.2,27.7,7,7,0
webflux,30,1.2,28.4,7,7,0
webflux,30,1.2,29.1,7,7,0
webflux,30,1.2,29.7,7,7,0
webflux,30,1.2,30.4,8,8,0
webflux,30,1.2,31.1,8,8,0
webflux,30,1.2,31.7,8,8,0
webflux,30,1.2,32.4,8,8,0
webflux,30,1.2,33.1,8,8,0
webflux,30,1.2,33.8,8,8,0
webflux,30,1.2,34.4,9,9,0
webflux,30,1.2,35.1,9,9,0
webflux,30,1.2,35.8,9,9,0
webflux,30,1.2,36.4,9,9,0
webflux,30,1.2,37.1,9,9,0
webflux,30,1.2,37.8,9,9,0
webflux,30,1.2,38.5,9,9,0
webflux,30,1.2,39.1,9,9,0
webflux,30,1.2,39.8,9,9,0
webflux,30,1.2,40.5,9,9,0
webflux,30,1.2,41.1,9,9,0
webflux,30,1.2,41.8,9,9,0
webflux,30,1.2,42.5,9,9,0
webflux,30,1.2,43.1,9,9,0
webflux,30,1.2,43.8,9,9,0
webflux,30,1.2,44.5,9,9,0
webflux,30,1.2,45.2,9,9,0
webflux,30,1.2,45.8,9,9,0
webflux,30,1.2,46.5,9,9,0
webflux,30,1.2,47.2,9,9,0
webflux,30,1.2,47.8,9,9,0
webflux,30,1.2,48.5,9,9,0
webflux,30,1.2,49.2,9,9,0
webflux,30,1.2,49.8,9,9,0
webflux,30,1.2,50.5,9,9,0
webflux,30,1.2,51.2,9,9,0
webflux,30,1.2,51.8,9,9,0
webflux,30,1.2,52.5,9,9,0
webflux,30,1.2,53.2,9,9,0
webflux,30,1.2,53.9,9,9,0
webflux,30,1.2,54.5,9,9,0
webflux,30,1.2,55.2,9,9,0
webflux,30,1.2,55.9,9,9,0
webflux,30,1.2,56.5,9,9,0
webflux,30,1.2,57.2,9,9,0
webflux,30,1.2,57.9,9,9,0
webflux,30,1.2,58.5,9,9,0
webflux,30,1.2,59.2,9,9,0
webflux,30,1.2,59.9,9,9,0
webflux,30,1.2,60.6,9,9,0
webflux,30,1.2,61.2,9,9,0
webflux,30,1.2,61.9,9,9,0
webflux,30,1.2,62.6,9,9,0
webflux,30,1.2,63.2,9,9,0
webflux,30,1.2,63.9,9,9,0
webflux,30,1.2,64.6,9,9,0
webflux,30,1.2,65.2,9,9,0
webflux,30,1.2,65.9,9,9,0
webflux,30,1.2,66.6,9,9,0
webflux,30,1.2,67.2,9,9,0
webflux,30,1.2,67.9,9,9,0
webflux,30,1.2,68.6,9,9,0
webflux,30,1.2,69.3,9,9,0
webflux,30,1.2,69.9,9,9,0
webflux,30,1.2,70.6,9,9,0
webflux,30,1.2,71.3,9,9,0
webflux,30,1.2,71.9,9,9,0
webflux,30,1.2,72.6,9,9,0
webflux,30,1.2,73.3,9,9,0
webflux,30,1.2,73.9,9,9,0
webflux,30,1.2,74.6,9,9,0
webflux,30,1.2,75.3,9,9,0
webflux,30,1.2,76.0,9,9,0
webflux,30,1.2,76.6,9,9,0
webflux,30,1.2,77.3,9,9,0
webflux,30,1.2,78.0,9,9,0
webflux,30,1.2,78.7,9,9,0
webflux,30,1.2,79.4,9,9,0
webflux,30,1.2,80.0,9,9,0
webflux,30,1.2,80.7,9,9,0
webflux,30,1.2,81.4,9,9,0
webflux,30,1.2,82.0,9,9,0
webflux,30,1.2,82.7,9,9,0
webflux,30,1.2,83.4,9,9,0
webflux,30,1.2,84.0,9,9,0
webflux,30,1.2,84.7,9,9,0
webflux,30,1.2,85.4,9,9,0
webflux,30,1.2,86.0,9,9,0
webflux,30,1.2,86.7,9,9,0
webflux,30,1.2,87.4,9,9,0
webflux,30,1.2,88.1,9,9,0
webflux,30,1.2,88.8,9,9,0
webflux,30,1.2,89.4,9,9,0
webflux,30,1.2,90.1,9,9,0
webflux,30,1.2,90.8,9,9,0
webflux,30,1.2,91.4,9,9,0
webflux,30,1.2,92.1,9,9,0
webflux,30,1.2,92.8,9,9,0
webflux,30,1.2,93.5,9,9,0
webflux,30,1.2,94.1,9,9,0
webflux,30,1.2,94.8,9,9,0
webflux,30,1.2,95.5,9,9,0
webflux,30,1.2,96.1,9,9,0
webflux,30,1.2,96.8,9,9,0
webflux,30,1.2,97.5,9,9,0
webflux,30,1.2,98.1,9,9,0
webflux,30,1.2,98.8,9,9,0
webflux,30,1.2,99.5,9,9,0
webflux,30,1.2,100.2,9,9,0
webflux,30,1.2,100.9,9,9,0
webflux,30,1.2,101.5,9,9,0
webflux,30,1.2,102.2,9,9,0
webflux,30,1.2,102.9,9,9,0
webflux,30,1.2,103.5,9,9,0
webflux,30,1.2,104.2,9,9,0
webflux,30,1.2,104.9,9,9,0
webflux,30,1.2,105.5,9,9,0
webflux,30,1.2,106.2,9,9,0
webflux,30,1.2,106.9,9,9,0
webflux,30,1.2,107.5,9,9,0
webflux,30,1.2,108.2,9,9,0
webflux,30,1.2,108.9,9,9,0
webflux,30,1.2,109.6,9,9,0
webflux,30,1.2,110.2,9,9,0
webflux,30,1.2,110.9,9,9,0
webflux,30,1.2,111.6,9,9,0
webflux,30,1.2,112.3,9,9,0
webflux,30,1.2,112.9,9,9,0
webflux,30,1.2,113.6,9,9,0
webflux,30,1.2,114.3,9,9,0
webflux,30,1.2,114.9,9,9,0
webflux,30,1.2,115.6,9,9,0
webflux,30,1.2,116.3,9,9,0
webflux,30,1.2,116.9,9,9,0
webflux,30,1.2,117.6,9,9,0
webflux,30,1.2,118.3,9,9,0
webflux,30,1.2,119.0,9,9,0
webflux,30,1.2,119.6,9,9,0
webflux,30,1.2,120.3,9,9,0
webflux,30,1.2,121.0,9,9,0
webflux,30,1.2,121.6,9,9,0
webflux,30,1.2,122.3,9,9,0
webflux,30,1.2,123.0,9,9,0
webflux,30,1.2,123.6,9,9,0
webflux,30,1.2,124.3,9,9,0
webflux,30,1.2,125.0,9,9,0
webflux,30,1.2,125.7,9,9,0
webflux,30,1.2,126.3,9,9,0
webflux,30,1.2,127.0,9,9,0
webflux,30,1.2,127.7,9,9,0
webflux,30,1.2,128.3,9,9,0
webflux,30,1.2,129.0,9,9,0
webflux,30,1.2,129.7,9,9,0
webflux,30,1.2,130.3,9,9,0
webflux,30,1.2,131.0,9,9,0
webflux,30,1.2,131.7,9,9,0
webflux,30,1.2,132.4,9,9,0
webflux,30,1.2,133.0,9,9,0
webflux,30,1.8,0.2,9,9,0
webflux,30,1.8,0.8,9,9,0
webflux,30,1.8,1.5,9,9,0
webflux,30,1.8,2.2,9,9,0
webflux,30,1.8,2.8,9,9,0
webflux,30,1.8,3.5,9,9,0
webflux,30,1.8,4.2,9,9,0
webflux,30,1.8,4.9,9,9,0
webflux,30,1.8,5.5,9,9,0
webflux,30,1.8,6.2,9,9,0
webflux,30,1.8,6.9,9,9,0
webflux,30,1.8,7.5,9,9,0
webflux,30,1.8,8.2,9,9,0
webflux,30,1.8,8.9,9,9,0
webflux,30,1.8,9.6,9,9,0
webflux,30,1.8,10.2,9,9,0
webflux,30,1.8,10.9,9,9,0
webflux,30,1.8,11.6,9,9,0
webflux,30,1.8,12.2,9,9,0
webflux,30,1.8,12.9,9,9,0
webflux,30,1.8,13.6,8,9,0
webflux,30,1.8,14.2,8,9,0
webflux,30,1.8,14.9,9,9,0
webflux,30,1.8,15.6,9,9,0
webflux,30,1.8,16.2,9,9,0
webflux,30,1.8,16.9,9,9,0
webflux,30,1.8,17.6,9,9,0
webflux,30,1.8,18.3,9,9,0
webflux,30,1.8,18.9,9,9,0
webflux,30,1.8,19.6,9,9,0
webflux,30,1.8,20.3,9,9,0
webflux,30,1.8,20.9,9,9,0
webflux,30,1.8,21.6,9,9,0
webflux,30,1.8,22.3,9,9,0
webflux,30,1.8,23.0,10,10,0
webflux,30,1.8,23.6,10,10,0
webflux,30,1.8,24.3,10,10,0
webflux,30,1.8,25.0,10,10,0
webflux,30,1.8,25.6,10,11,0
webflux,30,1.8,26.3,11,11,0
webflux,30,1.8,27.0,11,11,0
webflux,30,1.8,27.7,11,11,0
webflux,30,1.8,28.3,11,11,0
webflux,30,1.8,29.0,12,12,0
webflux,30,1.8,29.7,12,12,0
webflux,30,1.8,30.3,12,12,0
webflux,30,1.8,31.0,12,12,0
webflux,30,1.8,31.7,12,12,0
webflux,30,1.8,32.4,12,12,0
webflux,30,1.8,33.0,12,12,0
webflux,30,1.8,33.7,12,12,0
webflux,30,1.8,34.4,12,12,0
webflux,30,1.8,35.1,12,12,0
webflux,30,1.8,35.7,12,12,0
webflux,30,1.8,36.4,12,12,0
webflux,30,1.8,37.1,12,12,0
webflux,30,1.8,37.7,12,12,0
webflux,30,1.8,38.4,12,12,0
webflux,30,1.8,39.1,12,12,0
webflux,30,1.8,39.7,12,12,0
webflux,30,1.8,40.4,12,12,0
webflux,30,1.8,41.1,12,12,0
webflux,30,1.8,41.8,12,12,0
webflux,30,1.8,42.5,12,12,0
webflux,30,1.8,43.1,12,12,0
webflux,30,1.8,43.8,12,12,0
webflux,30,1.8,44.5,12,12,0
webflux,30,1.8,45.1,12,12,0
webflux,30,1.8,45.8,12,12,0
webflux,30,1.8,46.5,12,12,0
webflux,30,1.8,47.1,12,12,0
webflux,30,1.8,47.8,12,12,0
webflux,30,1.8,48.5,12,12,0
webflux,30,1.8,49.2,12,12,0
webflux,30,1.8,49.8,12,12,0
webflux,30,1.8,50.5,12,12,0
webflux,30,1.8,51.2,12,12,0
webflux,30,1.8,51.9,12,12,0
webflux,30,1.8,52.5,12,12,0
webflux,30,1.8,53.2,12,12,0
webflux,30,1.8,53.9,12,12,0
webflux,30,1.8,54.5,12,12,0
webflux,30,1.8,55.2,12,12,0
webflux,30,1.8,55.9,12,12,0
webflux,30,1.8,56.5,12,12,0
webflux,30,1.8,57.2,12,12,0
webflux,30,1.8,57.9,12,12,0
webflux,30,1.8,58.6,12,12,0
webflux,30,1.8,59.2,12,12,0
webflux,30,1.8,59.9,12,12,0
webflux,30,1.8,60.6,12,12,0
webflux,30,1.8,61.3,12,12,0
webflux,30,1.8,61.9,12,12,0
webflux,30,1.8,62.6,12,12,0
webflux,30,1.8,63.3,12,12,0
webflux,30,1.8,63.9,12,12,0
webflux,30,1.8,64.6,12,12,0
webflux,30,1.8,65.3,12,12,0
webflux,30,1.8,66.0,12,12,0
webflux,30,1.8,66.6,12,12,0
webflux,30,1.8,67.3,12,12,0
webflux,30,1.8,68.0,12,12,0
webflux,30,1.8,68.6,12,12,0
webflux,30,1.8,69.3,12,12,0
webflux,30,1.8,70.0,12,12,0
webflux,30,1.8,70.6,12,12,0
webflux,30,1.8,71.3,12,12,0
webflux,30,1.8,72.0,12,12,0
webflux,30,1.8,72.7,12,12,0
webflux,30,1.8,73.3,12,12,0
webflux,30,1.8,74.0,12,12,0
webflux,30,1.8,74.7,11,12,0
webflux,30,1.8,75.3,11,12,0
webflux,30,1.8,76.0,11,12,0
webflux,30,1.8,76.7,11,12,0
webflux,30,1.8,77.3,11,12,0
webflux,30,1.8,78.0,11,12,0
webflux,30,1.8,78.7,12,12,0
webflux,30,1.8,79.4,12,12,0
webflux,30,1.8,80.0,12,12,0
webflux,30,1.8,80.7,12,12,0
webflux,30,1.8,81.4,12,12,0
webflux,30,1.8,82.0,12,12,0
webflux,30,1.8,82.7,11,12,0
webflux,30,1.8,83.4,10,12,0
webflux,30,1.8,84.0,10,12,0
webflux,30,1.8,84.7,10,12,0
webflux,30,1.8,85.4,10,12,0
webflux,30,1.8,86.1,10,12,0
webflux,30,1.8,86.7,10,12,0
webflux,30,1.8,87.4,11,12,0
webflux,30,1.8,88.1,11,12,0
webflux,30,1.8,88.7,11,12,0
webflux,30,1.8,89.4,11,12,0
webflux,30,1.8,90.1,11,12,0
webflux,30,1.8,90.7,11,12,0
webflux,30,1.8,91.4,11,12,0
webflux,30,1.8,92.1,11,12,0
webflux,30,1.8,92.7,11,12,0
webflux,30,1.8,93.4,11,12,0
webflux,30,1.8,94.1,11,12,0
webflux,30,1.8,94.8,11,12,0
webflux,30,1.8,95.4,11,12,0
webflux,30,1.8,96.1,11,12,0
webflux,30,1.8,96.8,11,12,0
webflux,30,1.8,97.4,11,12,0
webflux,30,1.8,98.1,11,12,0
webflux,30,1.8,98.8,11,12,0
webflux,30,1.8,99.4,11,12,0
webflux,30,1.8,100.1,11,12,0
webflux,30,1.8,100.8,11,12,0
webflux,30,1.8,101.5,11,12,0
webflux,30,1.8,102.1,10,12,0
webflux,30,1.8,102.8,10,12,0
webflux,30,1.8,103.5,10,12,0
webflux,30,1.8,104.1,11,12,0
webflux,30,1.8,104.8,11,12,0
webflux,30,1.8,105.5,11,12,0
webflux,30,1.8,106.1,11,12,0
webflux,30,1.8,106.8,11,12,0
webflux,30,1.8,107.5,11,12,0
webflux,30,1.8,108.2,10,12,0
webflux,30,1.8,108.9,10,12,0
webflux,30,1.8,109.5,10,12,0
webflux,30,1.8,110.2,10,12,0
webflux,30,1.8,110.9,10,12,0
webflux,30,1.8,111.5,10,12,0
webflux,30,1.8,112.2,10,12,0
webflux,30,1.8,112.9,10,12,0
webflux,30,1.8,113.5,10,12,0
webflux,30,1.8,114.2,10,12,0
webflux,30,1.8,114.9,11,12,0
webflux,30,1.8,115.6,11,12,0
webflux,30,1.8,116.2,11,12,0
webflux,30,1.8,116.9,11,12,0
webflux,30,1.8,117.6,11,12,0
webflux,30,1.8,118.3,11,12,0
webflux,30,1.8,118.9,11,12,0
webflux,30,1.8,119.6,11,12,0
webflux,30,1.8,120.3,11,12,0
webflux,30,1.8,120.9,11,12,0
webflux,30,1.8,121.6,11,12,0
webflux,30,1.8,122.3,11,12,0
webflux,30,1.8,123.0,11,12,0
webflux,30,1.8,123.6,11,12,0
webflux,30,1.8,124.3,10,12,0
webflux,30,1.8,125.0,10,12,0
webflux,30,1.8,125.6,10,12,0
webflux,30,1.8,126.3,10,12,0
webflux,30,1.8,127.0,10,12,0
webflux,30,1.8,127.7,10,12,0
webflux,30,1.8,128.3,10,12,0
webflux,30,1.8,129.0,10,12,0
webflux,30,1.8,129.7,10,12,0
webflux,30,1.8,130.4,10,12,0
webflux,30,1.8,131.0,10,12,0
webflux,30,1.8,131.7,10,12,0
webflux,30,1.8,132.4,10,12,0
webflux,30,1.8,133.0,10,12,0
webflux,30,2.4,0.2,10,12,0
webflux,30,2.4,0.8,10,12,0
webflux,30,2.4,1.5,10,12,0
webflux,30,2.4,2.2,10,12,0
webflux,30,2.4,2.8,10,12,0
webflux,30,2.4,3.6,10,12,0
webflux,30,2.4,4.2,10,12,0
webflux,30,2.4,4.9,10,12,0
webflux,30,2.4,5.6,10,12,0
webflux,30,2.4,6.2,10,12,0
webflux,30,2.4,6.9,10,12,0
webflux,30,2.4,7.6,10,12,0
webflux,30,2.4,8.2,10,12,0
webflux,30,2.4,8.9,10,12,0
webflux,30,2.4,9.6,10,12,0
webflux,30,2.4,10.3,10,12,0
webflux,30,2.4,10.9,10,12,0
webflux,30,2.4,11.6,10,12,0
webflux,30,2.4,12.3,10,12,0
webflux,30,2.4,12.9,10,12,0
webflux,30,2.4,13.6,10,12,0
webflux,30,2.4,14.3,10,12,0
webflux,30,2.4,15.0,10,12,0
webflux,30,2.4,15.6,11,12,0
webflux,30,2.4,16.3,11,12,0
webflux,30,2.4,17.0,11,12,0
webflux,30,2.4,17.7,11,12,0
webflux,30,2.4,18.3,11,12,0
webflux,30,2.4,19.0,11,12,0
webflux,30,2.4,19.7,11,12,0
webflux,30,2.4,20.3,12,12,0
webflux,30,2.4,21.0,12,12,0
webflux,30,2.4,21.7,12,12,0
webflux,30,2.4,22.3,13,13,0
webflux,30,2.4,23.0,13,13,0
webflux,30,2.4,23.7,13,13,0
webflux,30,2.4,24.4,14,14,0
webflux,30,2.4,25.0,14,14,0
webflux,30,2.4,25.7,14,14,0
webflux,30,2.4,26.4,15,15,0
webflux,30,2.4,27.0,15,15,0
webflux,30,2.4,27.7,15,15,0
webflux,30,2.4,28.4,16,16,0
webflux,30,2.4,29.0,16,16,0
webflux,30,2.4,29.7,16,16,0
webflux,30,2.4,30.4,17,17,0
webflux,30,2.4,31.1,17,17,0
webflux,30,2.4,31.7,17,17,0
webflux,30,2.4,32.4,17,17,0
webflux,30,2.4,33.1,17,17,0
webflux,30,2.4,33.7,17,17,0
webflux,30,2.4,34.4,17,17,0
webflux,30,2.4,35.1,17,17,0
webflux,30,2.4,35.8,17,17,0
webflux,30,2.4,36.4,17,17,0
webflux,30,2.4,37.1,17,17,0
webflux,30,2.4,37.8,17,17,0
webflux,30,2.4,38.4,17,17,0
webflux,30,2.4,39.1,17,17,0
webflux,30,2.4,39.8,17,17,0
webflux,30,2.4,40.4,17,17,0
webflux,30,2.4,41.1,17,17,0
webflux,30,2.4,41.8,17,17,0
webflux,30,2.4,42.5,17,17,0
webflux,30,2.4,43.1,17,17,0
webflux,30,2.4,43.8,17,17,0
webflux,30,2.4,44.5,17,17,0
webflux,30,2.4,45.1,17,17,0
webflux,30,2.4,45.8,17,17,0
webflux,30,2.4,46.5,17,17,0
webflux,30,2.4,47.1,17,17,0
webflux,30,2.4,47.8,17,17,0
webflux,30,2.4,48.5,17,17,0
webflux,30,2.4,49.2,17,17,0
webflux,30,2.4,49.8,17,17,0
webflux,30,2.4,50.5,17,17,0
webflux,30,2.4,51.2,17,17,0
webflux,30,2.4,51.8,17,17,0
webflux,30,2.4,52.5,17,17,0
webflux,30,2.4,53.2,17,17,0
webflux,30,2.4,53.9,17,17,0
webflux,30,2.4,54.5,17,17,0
webflux,30,2.4,55.2,17,17,0
webflux,30,2.4,55.9,17,17,0
webflux,30,2.4,56.5,17,17,0
webflux,30,2.4,57.2,17,17,0
webflux,30,2.4,57.9,17,17,0
webflux,30,2.4,58.6,17,17,0
webflux,30,2.4,59.2,17,17,0
webflux,30,2.4,59.9,17,17,0
webflux,30,2.4,60.6,17,17,0
webflux,30,2.4,61.2,17,17,0
webflux,30,2.4,61.9,17,17,0
webflux,30,2.4,62.6,17,17,0
webflux,30,2.4,63.3,17,17,0
webflux,30,2.4,63.9,17,17,0
webflux,30,2.4,64.6,17,17,0
webflux,30,2.4,65.3,17,17,0
webflux,30,2.4,65.9,17,17,0
webflux,30,2.4,66.6,17,17,0
webflux,30,2.4,67.3,17,17,0
webflux,30,2.4,67.9,17,17,0
webflux,30,2.4,68.6,17,17,0
webflux,30,2.4,69.3,17,17,0
webflux,30,2.4,70.0,17,17,0
webflux,30,2.4,70.7,17,17,0
webflux,30,2.4,71.3,17,17,0
webflux,30,2.4,72.0,17,17,0
webflux,30,2.4,72.7,17,17,0
webflux,30,2.4,73.3,17,17,0
webflux,30,2.4,74.0,17,17,0
webflux,30,2.4,74.7,17,17,0
webflux,30,2.4,75.4,17,17,0
webflux,30,2.4,76.0,17,17,0
webflux,30,2.4,76.7,17,17,0
webflux,30,2.4,77.4,17,17,0
webflux,30,2.4,78.0,17,17,0
webflux,30,2.4,78.7,17,17,0
webflux,30,2.4,79.4,17,17,0
webflux,30,2.4,80.1,17,17,0
webflux,30,2.4,80.7,17,17,0
