framework,scenario,N,T,yield_interval_ms,run_index,n_requests,n_cancelled,run_cancel_rate,L1_mean,L1_sd,L1_median,L1_min,L1_max
go,cpu,300,300,100,45,300,0,0.0,304.144,14.898,299.0,276,323
go,cpu,300,300,100,46,300,0,0.0,308.985,14.798,305,277,343
go,cpu,300,300,100,47,300,0,0.0,313.158,14.71,319,295,344
go,cpu,300,300,100,48,300,0,0.0,315.909,15.553,318.0,296,344
go,cpu,300,300,100,49,300,0,0.0,286.062,14.243,280.0,258,302
go,cpu,300,300,100,50,300,0,0.0,315.303,15.393,319.0,295,345
go,cpu,100,100,50,1,100,0,0.0,1990.304,0.47,1990,1990,1991
go,cpu,100,100,50,2,100,0,0.0,1991.194,0.92,1992.0,1990,1992
go,cpu,100,100,50,3,100,99,0.99,1989.59,28.065,1992.0,1712,1994
go,cpu,100,100,50,4,100,99,0.99,1986.04,64.258,1992.0,1350,1994
go,cpu,100,100,50,5,100,99,0.99,1990.95,0.809,1991.0,1989,1992
go,cpu,100,100,50,6,100,98,0.98,2005.16,18.175,2006.0,1829,2010
go,cpu,100,100,50,7,100,99,0.99,1976.13,28.491,1972.0,1709,1992
go,cpu,100,100,50,8,100,0,0.0,1995.78,73.075,2009.0,1347,2011
go,cpu,100,100,50,9,100,5,0.05,2001.49,8.78,2009.0,1990,2012
go,cpu,100,100,50,10,100,99,0.99,1988.65,20.286,1991.0,1788,1992
go,cpu,100,100,50,11,100,99,0.99,1986.37,56.205,1992.0,1430,1993
go,cpu,100,100,50,12,100,99,0.99,1990.71,0.891,1990.0,1989,1992
go,cpu,100,100,50,13,100,14,0.14,1999.6,13.237,2008.0,1909,2011
go,cpu,100,100,50,14,100,99,0.99,1988.75,42.212,1993.0,1571,1995
go,cpu,100,100,50,15,100,99,0.99,1969.03,77.548,1971.0,1206,1991
go,cpu,100,100,50,16,100,99,0.99,1994.89,0.852,1995.0,1993,1996
go,cpu,100,100,50,17,100,99,0.99,1994.18,32.164,1997.0,1676,1999
go,cpu,100,100,50,18,100,99,0.99,1987.76,68.27,1995.0,1312,1996
go,cpu,100,100,50,19,100,99,0.99,1991.56,0.935,1992.0,1990,1993
go,cpu,100,100,50,20,100,99,0.99,1990,22.043,1992.0,1772,1994
go,cpu,100,100,50,21,100,5,0.05,1997.33,62.285,2009.0,1387,2011
go,cpu,100,100,50,22,100,24,0.24,2004.44,8.609,2010.0,1991,2011
go,cpu,100,100,50,23,100,99,0.99,1989.97,16.278,1992.0,1829,1993
go,cpu,100,100,50,24,100,0,0.0,1978.86,79.917,1991,1467,1992
go,cpu,100,100,50,25,100,0,0.0,1991.172,0.384,1991,1991,1992
go,cpu,100,100,50,26,100,99,0.99,1991.41,8.094,1993.0,1912,1994
go,cpu,100,100,50,27,100,99,0.99,1985.78,44.331,1990.0,1547,1992
