framework,scenario,N,T,yield_interval_ms,run_index,n_requests,n_cancelled,run_cancel_rate,L1_mean,L1_sd,L1_median,L1_min,L1_max
webflux,cpu,32,32,100,13,32,32,1.0,3.656,0.865,3.0,2,5
webflux,cpu,32,32,100,14,32,32,1.0,1.969,0.861,2.0,0,3
webflux,cpu,32,32,100,15,32,32,1.0,4.312,1.148,4.0,0,6
webflux,cpu,32,32,100,16,32,32,1.0,1.5,1.136,2.0,0,3
webflux,cpu,32,32,100,17,32,32,1.0,1.469,0.95,2.0,0,3
webflux,cpu,32,32,100,18,32,32,1.0,4.594,1.434,4.0,0,6
webflux,cpu,32,32,100,19,32,32,1.0,0.938,0.716,1.0,0,2
webflux,cpu,32,32,100,20,32,32,1.0,2.531,1.502,2.5,0,4
webflux,cpu,32,32,100,21,32,32,1.0,1.281,0.683,1.0,0,2
webflux,cpu,32,32,100,22,32,32,1.0,3.219,0.751,3.0,2,4
webflux,cpu,32,32,100,23,32,32,1.0,2.062,2.961,1.0,0,8
webflux,cpu,32,32,100,24,32,32,1.0,1.562,1.645,1.0,0,5
webflux,cpu,32,32,100,25,32,32,1.0,4.062,1.294,4.0,0,6
webflux,cpu,32,32,100,26,32,32,1.0,0.75,0.622,1.0,0,2
webflux,cpu,32,32,100,27,32,32,1.0,0.969,0.782,1.0,0,2
webflux,cpu,32,32,100,28,32,32,1.0,2.375,0.907,2.0,1,4
webflux,cpu,32,32,100,29,32,32,1.0,1.625,0.942,1.5,0,3
webflux,cpu,32,32,100,30,32,32,1.0,3,0.95,3.0,1,4
webflux,cpu,32,32,100,31,32,32,1.0,0.5,0.622,0.0,0,2
webflux,cpu,32,32,100,32,32,32,1.0,0.656,0.653,1.0,0,2
webflux,cpu,32,32,100,33,32,32,1.0,1.125,0.66,1.0,0,2
webflux,cpu,32,32,100,34,32,32,1.0,0.469,0.621,0.0,0,2
webflux,cpu,32,32,100,35,32,32,1.0,1,0.718,1.0,0,2
webflux,cpu,32,32,100,36,32,32,1.0,1.031,0.897,1.0,0,2
webflux,cpu,32,32,100,37,32,32,1.0,1.719,1.938,1.0,0,5
webflux,cpu,32,32,100,38,32,32,1.0,2.312,2.533,1.0,0,9
webflux,cpu,32,32,100,39,32,32,1.0,1.031,0.595,1.0,0,2
webflux,cpu,32,32,100,40,32,32,1.0,0.969,0.647,1.0,0,2
webflux,cpu,32,32,100,41,32,32,1.0,0.562,0.619,0.5,0,2
webflux,cpu,32,32,100,42,32,32,1.0,0.438,1.19,0.0,0,4
webflux,cpu,32,32,100,43,32,32,1.0,3.531,0.803,4.0,0,4
webflux,cpu,32,32,100,44,32,32,1.0,0.219,0.42,0.0,0,1
webflux,cpu,32,32,100,45,32,32,1.0,0.625,0.492,1.0,0,1
webflux,cpu,32,32,100,46,32,32,1.0,0.125,0.336,0.0,0,1
webflux,cpu,32,32,100,47,32,32,1.0,0.75,0.44,1.0,0,1
webflux,cpu,32,32,100,48,32,32,1.0,0.75,0.44,1.0,0,1
webflux,cpu,32,32,100,49,32,32,1.0,0.781,0.42,1.0,0,1
webflux,cpu,32,32,100,50,32,32,1.0,0.219,0.42,0.0,0,1
webflux,cpu,100,100,100,1,100,100,1.0,33.54,23.22,50.0,1,61
webflux,cpu,100,100,100,2,100,100,1.0,8.21,3.968,8.0,2,22
webflux,cpu,100,100,100,3,100,100,1.0,8.04,7.251,7.5,1,36
webflux,cpu,100,100,100,4,100,100,1.0,5.31,3.631,5.0,0,11
webflux,cpu,100,100,100,5,100,100,1.0,6.16,5.128,5.0,0,16
webflux,cpu,100,100,100,6,100,100,1.0,5.42,3.825,5.5,0,11
webflux,cpu,100,100,100,7,100,100,1.0,3.68,2.024,3.0,0,7
webflux,cpu,100,100,100,8,100,100,1.0,3.12,3.198,2.0,0,15
webflux,cpu,100,100,100,9,100,100,1.0,3.03,1.946,3.0,0,7
webflux,cpu,100,100,100,10,100,100,1.0,3.2,2.951,3.0,0,10
webflux,cpu,100,100,100,11,100,100,1.0,7.82,3.151,8.0,0,12
webflux,cpu,100,100,100,12,100,100,1.0,3.13,2.513,3.0,0,9
webflux,cpu,100,100,100,13,100,100,1.0,3.41,1.615,3.0,0,7
webflux,cpu,100,100,100,14,100,100,1.0,2.15,1.877,2.0,0,7
webflux,cpu,100,100,100,15,100,100,1.0,2.48,1.56,3.0,0,5
webflux,cpu,100,100,100,16,100,100,1.0,1.73,1.969,1.0,0,9
webflux,cpu,100,100,100,17,100,100,1.0,1.25,1.209,1.0,0,4
webflux,cpu,100,100,100,18,100,100,1.0,1.28,1.457,1.0,0,6
webflux,cpu,100,100,100,19,100,100,1.0,1.99,1.624,1.5,0,7
webflux,cpu,100,100,100,20,100,100,1.0,1.56,0.988,2.0,0,3
webflux,cpu,100,100,100,21,100,100,1.0,4.73,2.16,4.5,1,8
webflux,cpu,100,100,100,22,100,100,1.0,1.03,0.904,1.0,0,3
webflux,cpu,100,100,100,23,100,100,1.0,2.95,3.566,1.0,0,12
webflux,cpu,100,100,100,24,100,100,1.0,1.29,1.452,1.0,0,8
webflux,cpu,100,100,100,25,100,100,1.0,2.23,2.722,1.0,0,9
webflux,cpu,100,100,100,26,100,100,1.0,2.76,1.485,3.0,0,6
webflux,cpu,100,100,100,27,100,100,1.0,0.8,0.711,1.0,0,2
webflux,cpu,100,100,100,28,100,100,1.0,3.48,1.611,4.0,0,6
webflux,cpu,100,100,100,29,100,100,1.0,1.34,0.945,1.0,0,3
webflux,cpu,100,100,100,30,100,100,1.0,2.7,1.501,3.0,0,5
webflux,cpu,100,100,100,31,100,100,1.0,3.9,1.834,4.0,0,7
webflux,cpu,100,100,100,32,100,100,1.0,0.74,0.774,1.0,0,3
webflux,cpu,100,100,100,33,100,100,1.0,3.73,2.164,3.0,0,9
webflux,cpu,100,100,100,34,100,100,1.0,3.63,1.368,4.0,0,6
webflux,cpu,100,100,100,35,100,100,1.0,2.1,1.403,2.0,0,4
webflux,cpu,100,100,100,36,100,100,1.0,3.28,1.621,3.0,0,6
webflux,cpu,100,100,100,37,100,100,1.0,2.7,1.91,3.0,0,6
webflux,cpu,100,100,100,38,100,100,1.0,0.45,0.52,0.0,0,2
webflux,cpu,100,100,100,39,100,100,1.0,2.25,1.258,2.0,0,5
webflux,cpu,100,100,100,40,100,100,1.0,2.7,2.067,3.0,0,6
webflux,cpu,100,100,100,41,100,100,1.0,3,1.463,3.0,0,5
webflux,cpu,100,100,100,42,100,100,1.0,0.7,0.732,1.0,0,2
webflux,cpu,100,100,100,43,100,100,1.0,3.58,1.319,4.0,0,6
webflux,cpu,100,100,100,44,100,100,1.0,0.5,0.745,0.0,0,3
webflux,cpu,100,100,100,45,100,100,1.0,1.17,1.652,1.0,0,6
webflux,cpu,100,100,100,46,100,100,1.0,0.8,0.778,1.0,0,3
webflux,cpu,100,100,100,47,100,100,1.0,1.81,1.245,2.0,0,4
webflux,cpu,100,100,100,48,100,100,1.0,3.28,1.334,3.0,0,5
webflux,cpu,100,100,100,49,100,100,1.0,1.31,2.14,1.0,0,8
webflux,cpu,100,100,100,50,100,100,1.0,0.58,0.819,0.0,0,4
webflux,cpu,175,175,100,1,175,175,1.0,57.829,37.974,65,1,100
webflux,cpu,175,175,100,2,175,175,1.0,24.183,22.105,15,0,61
webflux,cpu,175,175,100,3,175,175,1.0,10.731,9.176,10,0,35
webflux,cpu,175,175,100,4,175,175,1.0,9.114,7.796,9,0,33
webflux,cpu,175,175,100,5,175,175,1.0,8.549,11.272,6,0,49
webflux,cpu,175,175,100,6,175,175,1.0,5.886,3.081,6,0,12
webflux,cpu,175,175,100,7,175,175,1.0,4.303,2.446,5,0,9
webflux,cpu,175,175,100,8,175,175,1.0,6.149,5.133,5,0,22
webflux,cpu,175,175,100,9,175,175,1.0,6.183,4.068,6,0,13
